canonical_product_id,product,size,category,price_basis,stores_available,local_image,source_image_url,pcc_price,pcc_original_price,pcc_sale,pcc_source,pcc_catalog_url,metro_price,metro_original_price,metro_sale,metro_source,metro_catalog_url,safeway_price,safeway_original_price,safeway_sale,safeway_source,safeway_catalog_url,qfc_price,qfc_original_price,qfc_sale,qfc_source,qfc_catalog_url,wholefoods_price,wholefoods_original_price,wholefoods_sale,wholefoods_source,wholefoods_catalog_url
2588193,4th & Heart Ghee Clarified Butter Himalayan Pink Salt,9 oz,Dairy & Eggs,per item,2,/images/2588193.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9ca6dc7c-05b1-4c18-90fb-ba23a2298588.png",11.99,,false,instacart,https://www.instacart.com/products/2588193-4th-heart-himalyan-pink-salt-ghee-9-oz?retailerSlug=pcc-community-markets,11.59,14.99,true,instacart,https://www.instacart.com/products/2588193-4th-heart-himalyan-pink-salt-ghee-9-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
1972168,4th & Heart Original Ghee,9 oz,Dairy & Eggs,per item,2,/images/1972168.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c6b34ae3-5f33-4fda-ac28-5349ef30d9e8.png",11.99,,false,instacart,https://www.instacart.com/products/1972168-4th-heart-original-ghee-9-oz?retailerSlug=pcc-community-markets,11.59,14.99,true,instacart,https://www.instacart.com/products/1972168-4th-heart-original-ghee-9-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
22085253,A Dozen Cousins Classic Refried Pinto Beans,10 oz,Canned & Soup,per item,2,/images/22085253.webp,"https://www.instacart.com/image-server/771x771/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6ef79f49-defa-4610-9735-3eac1bde3d04.png",4.49,,false,instacart,https://www.instacart.com/products/22085253-a-dozen-cousins-pinto-beans-refried-classic-mild-10-oz?retailerSlug=pcc-community-markets,4.19,,false,instacart,https://www.instacart.com/products/22085253-a-dozen-cousins-pinto-beans-refried-classic-mild-10-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
16656995,A.1. Original Steak Sauce,10 oz,Meat & Seafood,per item,2,/images/16656995.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_bdd21ba9-1182-402e-ae8c-caa0e0029c9e.jpg",,,,,,7.89,,false,instacart,https://www.instacart.com/products/16656995-a1-original-steak-sauce-10-oz?retailerSlug=metropolitan-market,,,,,,7.49,,false,qfc.com,https://www.qfc.com/p/a-1-original-steak-sauce/0005440000005?fulfillment=PICKUP,,,,,
17089157,a2 Milk 2% Reduced Fat Milk,59 fl oz,Dairy & Eggs,per item,2,/images/17089157.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_598779bd-dfbe-41f3-875f-526e857a1853.png",,,,,,5.99,,false,instacart,https://www.instacart.com/products/17089157-a2-milk-2-reduced-fat-milk-59-oz?retailerSlug=metropolitan-market,,,,,,5.49,,false,qfc.com,https://www.qfc.com/p/a2-milk-2-reduced-fat-milk-59-fl-oz/0081326702007?fulfillment=PICKUP,,,,,
2590261,a2 Milk Whole Milk,59 fl oz,Dairy & Eggs,per item,4,/images/2590261.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_3b1642b8-88ed-499c-99f5-e8c3e02c3623.png",,,,,,5.99,,false,instacart,https://www.instacart.com/products/2590261-a2-milk-whole-milk-59-oz?retailerSlug=metropolitan-market,5.79,,false,safeway.com,https://www.safeway.com/shop/product-details.960158209.html,5.49,,false,qfc.com,https://www.qfc.com/p/a2-milk-whole-milk-59-fl-oz/0081326702000?fulfillment=PICKUP,6.79,,false,amazon_whole_foods,https://www.amazon.com/dp/B0BCBNG8LS
52367745,Abbot's Classic Smokehouse Veggie Burger,2 x 4 oz,Dairy & Eggs,per item,2,/images/52367745.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e6e4ef6e-e926-4805-8307-12c7d1198c54.png",6.49,7.49,true,instacart,https://www.instacart.com/products/52367745-abbot-s-butcher-whole-burger-8oz-box-8-0-oz?retailerSlug=pcc-community-markets,8.39,,false,instacart,https://www.instacart.com/products/52367745-abbot-s-butcher-whole-burger-8oz-box-8-0-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
63746438,Abbot's Italian Herb Protein Veggie Burgers,2 ct,Dairy & Eggs,per item,2,/images/63746438.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_082fc3b9-a3d0-42af-bf94-2fbd64d8e23f.jpg",7.49,,false,instacart,https://www.instacart.com/products/63746438-abbots-butcher-italian-herb-protein-veggie-burger-2-count-2-ct?retailerSlug=pcc-community-markets,8.39,,false,instacart,https://www.instacart.com/products/63746438-abbots-butcher-italian-herb-protein-veggie-burger-2-count-2-ct?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
24389369,"Abbot's Plant-Based, Ground ""Beef""",10 oz,Plant-Based,per item,2,/images/24389369.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4bbc7ad5-ab93-4aad-9e06-bd7f5aecbb71.png",7.29,8.29,true,instacart,https://www.instacart.com/products/24389369-abbot-s-butcher-savory-plant-based-vegan-ground-beef-10-0-oz?retailerSlug=pcc-community-markets,9.89,,false,instacart,https://www.instacart.com/products/24389369-abbot-s-butcher-savory-plant-based-vegan-ground-beef-10-0-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
32876214,"Abe's Muffins Carrot Coconut Mini Muffins, Vegan, School-Friendly",12 ct,Plant-Based,per item,2,/images/32876214.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_34580291-c664-4e33-97ac-c19b0e65e23d.png",6.99,,false,instacart,https://www.instacart.com/products/32876214-mini-coconut-carrot-muffins-10-oz?retailerSlug=pcc-community-markets,8.39,,false,instacart,https://www.instacart.com/products/32876214-mini-coconut-carrot-muffins-10-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
30459632,"Abe's Muffins Wild Blueberry, Vegan, School Friendly",12 ct,Plant-Based,per item,2,/images/30459632.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_bc5fd86d-7334-4149-9147-29aded9f7a44.png",6.99,,false,instacart,https://www.instacart.com/products/30459632-abe-s-wild-blueberry-mini-muffins-12-pack?retailerSlug=pcc-community-markets,8.39,,false,instacart,https://www.instacart.com/products/30459632-abe-s-wild-blueberry-mini-muffins-12-pack?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
32552778,Actual Veggies Black Bean Veggie Burger,4 x 3 oz,Dairy & Eggs,per item,2,/images/32552778.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c1950133-5b38-4728-9bb8-22761f525007.png",,,,,,8.99,,false,instacart,https://www.instacart.com/products/32552778-actual-veggies-black-bean-veggie-burgers-each?retailerSlug=metropolitan-market,,,,,,,,,,,6.74,,false,amazon_whole_foods,https://www.amazon.com/dp/B0BTXTHPGX
78131212,Actual Veggies California Garden Veggie Burger,4 x 3 oz,Dairy & Eggs,per item,3,/images/78131212.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_033bd0f0-e80c-4f26-81f3-028340db51f1.jpg",,,,,,8.99,,false,instacart,https://www.instacart.com/products/78131212-actual-veggies-california-garden-veggie-burgers-4-ct?retailerSlug=metropolitan-market,,,,,,6.99,8.99,true,qfc.com,https://www.qfc.com/p/actual-veggies-california-garden-veggie-burger/0085002026082?fulfillment=PICKUP,6.29,,false,amazon_whole_foods,https://www.amazon.com/dp/B0FCMTWWYZ
79943,Adams Natural Creamy Unsalted Peanut Butter,16 oz,Dairy & Eggs,per item,3,/images/79943.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_24dbee58-6ac3-4b94-a038-8d0945677e5c.jpg",5.49,,false,instacart,https://www.instacart.com/products/79943-adams-peanut-butter-creamy-16-oz?retailerSlug=pcc-community-markets,7.19,,false,instacart,https://www.instacart.com/products/79944-adams-peanut-butter-unsalted-creamy-16-oz?retailerSlug=metropolitan-market,,,,,,6.79,,false,qfc.com,https://www.qfc.com/p/adam-s-creamy-no-stir-peanut-butter/0005150075035?fulfillment=PICKUP,,,,,
79945,Adams Natural Crunchy Peanut Butter,16 oz,Dairy & Eggs,per item,2,/images/79945.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_42ead9ec-064a-4343-a4bb-3a71c4db7bb5.jpg",5.49,,false,instacart,https://www.instacart.com/products/79945-adams-peanut-butter-crunchy-16-oz?retailerSlug=pcc-community-markets,7.19,,false,instacart,https://www.instacart.com/products/79945-adams-peanut-butter-crunchy-16-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
56215,"Against the Grain Gourmet Gluten & Grain Free Three Cheese Pizza, Family Size, Nut Free",24 oz,Dairy & Eggs,per item,2,/images/56215.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_116996ba-3213-44cb-8905-2df48839a47c.png",13.99,,false,instacart,https://www.instacart.com/products/56215-against-the-grain-gourmet-pizza-gluten-free-three-cheese-24-oz?retailerSlug=pcc-community-markets,16.29,,false,instacart,https://www.instacart.com/products/56215-against-the-grain-gourmet-pizza-gluten-free-three-cheese-24-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
69851357,Agua de Kefir Dragon Fruit Fresa Cultured Hydration,12 fl oz,Dairy & Eggs,per item,2,/images/69851357.webp,"https://www.instacart.com/image-server/771x771/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4bfd2f08-b52e-4e33-9233-14a5549183a6.png",2.99,3.49,true,instacart,https://www.instacart.com/products/69851357-gts-kefier-dragon-fruit-fresa?retailerSlug=pcc-community-markets,4.79,,false,instacart,https://www.instacart.com/products/69851357-gts-kefier-dragon-fruit-fresa?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
73748620,Agua de Kefir Guava Paloma Cultured Hydration,12 fl oz,Dairy & Eggs,per item,2,/images/73748620.webp,"https://www.instacart.com/image-server/771x771/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_299c6c7f-0eff-4d04-97b0-93bf41ad160b.png",3.49,,false,instacart,https://www.instacart.com/products/73748620-gts-living-foods-organic-guava-paloma-aqua-de-kefir-12-fl-oz?retailerSlug=pcc-community-markets,4.79,,false,instacart,https://www.instacart.com/products/73748620-gts-living-foods-organic-guava-paloma-aqua-de-kefir-12-fl-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
2588246,"Aiya Matcha, To Go",,Other Groceries,per item,2,/images/2588246.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_23050323-bd18-45d9-a5c6-c4b6f548789f.png",19.99,23.99,true,instacart,https://www.instacart.com/products/2588246-aiya-matcha-to-go-10-ea?retailerSlug=pcc-community-markets,31.99,,false,instacart,https://www.instacart.com/products/2588246-aiya-matcha-to-go-10-ea?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
101878174,Alden’s Organic Banana Cookie Crumble Ice Cream,,Dairy & Eggs,per item,2,/images/101878174.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_2be738bb-c5b8-4545-96f7-591f67070668.png",10.99,,false,instacart,https://www.instacart.com/products/101878174-aldens-organic-banana-cookie-crumble-ice-cream-48-fl-oz?retailerSlug=pcc-community-markets,12.59,,false,instacart,https://www.instacart.com/products/101878174-aldens-organic-banana-cookie-crumble-ice-cream-48-fl-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
3267142,Alden’s Organic Chocolate,,Frozen,per item,2,/images/3267142.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_134bc3ad-9ae9-42c9-a8aa-c28de58845f7.png",9.79,10.99,true,instacart,https://www.instacart.com/products/3267142-alden-s-organic-ice-cream-organic-chocolate-1-5-qt?retailerSlug=pcc-community-markets,12.59,,false,instacart,https://www.instacart.com/products/3267142-alden-s-organic-ice-cream-organic-chocolate-1-5-qt?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
17316265,Alden’s Organic Chocolate Chocolate Chip,,Frozen,per item,2,/images/17316265.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_a7693f81-545c-41c1-a12d-5f3677fa2594.png",9.79,10.99,true,instacart,https://www.instacart.com/products/17316265-alden-s-organic-ice-cream-chocolate-chocolate-chip-48-oz?retailerSlug=pcc-community-markets,12.59,,false,instacart,https://www.instacart.com/products/17316265-alden-s-organic-ice-cream-chocolate-chocolate-chip-48-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
55496924,Alden’s Organic Cold Brew Coffee Ice Cream,,Dairy & Eggs,per item,2,/images/55496924.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_37b32e96-6bd3-40db-b85a-06df1a4b2d62.png",9.79,10.99,true,instacart,https://www.instacart.com/products/55496924-alden-s-organic-cold-brew-coffee-1-5-qt?retailerSlug=pcc-community-markets,12.59,,false,instacart,https://www.instacart.com/products/55496924-alden-s-organic-cold-brew-coffee-1-5-qt?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
26155,Alden’s Organic Cookies & Cream,,Dairy & Eggs,per item,2,/images/26155.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_23f5ef6d-8071-4b30-9f45-0e8472565856.png",9.79,10.99,true,instacart,https://www.instacart.com/products/26155-alden-s-organic-ice-cream-cookies-cream-48-oz?retailerSlug=pcc-community-markets,12.59,,false,instacart,https://www.instacart.com/products/26155-alden-s-organic-ice-cream-cookies-cream-48-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
3340266,Alden’s Organic French Vanilla,,Frozen,per item,2,/images/3340266.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_3abcdcaf-1eb2-4719-b53c-dc0041a18de0.png",9.79,10.99,true,instacart,https://www.instacart.com/products/3340266-alden-s-organic-ice-cream-organic-french-vanilla-1-5-qt?retailerSlug=pcc-community-markets,12.59,,false,instacart,https://www.instacart.com/products/3340266-alden-s-organic-ice-cream-organic-french-vanilla-1-5-qt?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
44443,Alden’s Organic Fudge Bars,4 x 2.5 fl oz,Frozen,per item,2,/images/44443.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_3124418c-c3de-4077-8bae-dffbef5b22f7.png",6.79,7.99,true,instacart,https://www.instacart.com/products/44443-alden-s-organic-fudge-bar-classic-2-5-oz?retailerSlug=pcc-community-markets,8.29,,false,instacart,https://www.instacart.com/products/44443-alden-s-organic-fudge-bar-classic-2-5-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
64527285,Alden's Organic Limoncello Sorbet Bars,4 x 2.5 fl oz,Frozen,per item,2,/images/64527285.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_143393ce-4650-4a06-952e-0a414bf4e7fb.png",6.79,7.99,true,instacart,https://www.instacart.com/products/64527285-aldens-organic-sorbet-bar-limoncello-dairy-free-organic-10-fz?retailerSlug=pcc-community-markets,8.29,,false,instacart,https://www.instacart.com/products/64527285-aldens-organic-sorbet-bar-limoncello-dairy-free-organic-10-fz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
64527196,Alden's Organic Margarita Sorbet Bars,4 x 2.5 fl oz,Frozen,per item,2,/images/64527196.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9a7d9557-c1cd-41c1-90a9-63e369de5add.png",6.79,7.99,true,instacart,https://www.instacart.com/products/64527196-aldens-organic-sorbet-bar-margarita-dairy-free-organic-10-fz?retailerSlug=pcc-community-markets,8.29,,false,instacart,https://www.instacart.com/products/64527196-aldens-organic-sorbet-bar-margarita-dairy-free-organic-10-fz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
55971741,Alden’s Organic Marionberry Swirl Ice Cream,,Dairy & Eggs,per item,2,/images/55971741.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_482da769-ea4a-4989-b056-b36e7e39046e.png",9.79,10.99,true,instacart,https://www.instacart.com/products/55971741-alden-s-organic-organic-marionberry-swirl-ice-cream-48-fl-oz?retailerSlug=pcc-community-markets,12.59,,false,instacart,https://www.instacart.com/products/55971741-alden-s-organic-organic-marionberry-swirl-ice-cream-48-fl-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
31286,Alden’s Organic Mint Chip,,Frozen,per item,2,/images/31286.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_f8495362-ba7f-458f-b12d-a6c1d6c23d1c.png",9.79,10.99,true,instacart,https://www.instacart.com/products/31286-alden-s-organic-ice-cream-mint-chip-1-5-qt?retailerSlug=pcc-community-markets,12.59,,false,instacart,https://www.instacart.com/products/31286-alden-s-organic-ice-cream-mint-chip-1-5-qt?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
20951922,Alden’s Organic Old Fashioned Vanilla,,Frozen,per item,2,/images/20951922.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_35219436-a2a2-4ca8-b6f1-8c871c6bd233.png",9.79,10.99,true,instacart,https://www.instacart.com/products/20951922-alden-s-organic-ice-cream-organic-creamy-classic-vanilla-1-5-qt?retailerSlug=pcc-community-markets,12.59,,false,instacart,https://www.instacart.com/products/20951922-alden-s-organic-ice-cream-organic-creamy-classic-vanilla-1-5-qt?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
2570552,Alden’s Organic Old School Vanilla Ice Cream Sandwiches,6 x 3.65 fl oz,Dairy & Eggs,per item,2,/images/2570552.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_42e9e5bb-ab61-4381-91ea-860175573a04.png",6.99,8.29,true,instacart,https://www.instacart.com/products/2570552-alden-s-organic-ice-cream-sandwich-vanilla-old-school-6-ct?retailerSlug=pcc-community-markets,9.89,,false,instacart,https://www.instacart.com/products/2570552-alden-s-organic-ice-cream-sandwich-vanilla-old-school-6-ct?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
18357067,Alden’s Organic Orange Cream Bars,4 ct,Dairy & Eggs,per item,2,/images/18357067.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5ec3059b-e8f4-4b47-ba6f-8b32b485ebb0.png",6.79,7.99,true,instacart,https://www.instacart.com/products/18357067-alden-s-organic-fruit-cream-bar-new-school-orange-cream-4-ea?retailerSlug=pcc-community-markets,8.29,,false,instacart,https://www.instacart.com/products/18357067-alden-s-organic-fruit-cream-bar-new-school-orange-cream-4-ea?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
54959452,Alden’s Organic Peanut Butter Swirl Ice Cream,,Dairy & Eggs,per item,2,/images/54959452.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_03518fa3-67ab-480e-a8f7-22daa14d7c05.png",9.79,10.99,true,instacart,https://www.instacart.com/products/54959452-alden-s-organic-peanut-butter-swirl-1-5-qt?retailerSlug=pcc-community-markets,12.59,,false,instacart,https://www.instacart.com/products/54959452-alden-s-organic-peanut-butter-swirl-1-5-qt?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
64553022,Alden's Organic Pina Colada Sorbet Bars,4 x 2.5 fl oz,Frozen,per item,2,/images/64553022.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b0fc57e0-0868-456d-8d4d-61bd9124bbfe.png",6.79,7.99,true,instacart,https://www.instacart.com/products/64553022-aldens-organic-organic-pina-colada-sorbet-dessert-bars-4-pack-4-ct?retailerSlug=pcc-community-markets,8.29,,false,instacart,https://www.instacart.com/products/64553022-aldens-organic-organic-pina-colada-sorbet-dessert-bars-4-pack-4-ct?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
23821367,Alden’s Organic Root Beer Float Bars,4 x 3 fl oz,Frozen,per item,2,/images/23821367.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_eb1a056f-3a2c-4de0-b7fd-6f57d2b2acfc.png",6.79,7.99,true,instacart,https://www.instacart.com/products/23821367-alden-s-organic-ice-cream-bar-root-beer-float-4-ea?retailerSlug=pcc-community-markets,8.29,,false,instacart,https://www.instacart.com/products/23821367-alden-s-organic-ice-cream-bar-root-beer-float-4-ea?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
26343431,Alden’s Organic Strawberry Cream Bars,4 x 3 fl oz,Dairy & Eggs,per item,2,/images/26343431.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_cde74aa0-f0b8-4c1d-8269-cb7d0e570b5c.png",6.79,7.99,true,instacart,https://www.instacart.com/products/26343431-alden-s-organic-frozen-dessert-strawberry-cream-3-fl-oz?retailerSlug=pcc-community-markets,8.29,,false,instacart,https://www.instacart.com/products/26343431-alden-s-organic-frozen-dessert-strawberry-cream-3-fl-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
3267141,Alden’s Organic Vanilla & Chocolate Swirl,,Frozen,per item,2,/images/3267141.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_042846e7-2399-4096-b479-91c1b861d451.png",9.79,10.99,true,instacart,https://www.instacart.com/products/3267141-alden-s-organic-ice-cream-organic-vanilla-chocolate-swirl-1-5-qt?retailerSlug=pcc-community-markets,12.59,,false,instacart,https://www.instacart.com/products/3267141-alden-s-organic-ice-cream-organic-vanilla-chocolate-swirl-1-5-qt?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
26159,Alden’s Organic Vanilla Bean,,Frozen,per item,2,/images/26159.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e97dc106-dc08-406f-a584-ede578fa3fcd.png",8.99,10.99,true,instacart,https://www.instacart.com/products/26159-alden-s-organic-ice-cream-vanilla-bean-48-oz?retailerSlug=pcc-community-markets,12.59,,false,instacart,https://www.instacart.com/products/26159-alden-s-organic-ice-cream-vanilla-bean-48-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
3220707,Alden’s Organic Vanilla Bean Sammies,4 x 3.5 fl oz,Frozen,per item,2,/images/3220707.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5b08c262-84ad-45f1-a79a-48de1d6b7d1b.png",6.49,7.99,true,instacart,https://www.instacart.com/products/3220707-alden-s-organic-ice-cream-sandwich-organic-vanilla-bean-round-sammies-3-5-fl-oz?retailerSlug=pcc-community-markets,8.29,,false,instacart,https://www.instacart.com/products/3220707-alden-s-organic-ice-cream-sandwich-organic-vanilla-bean-round-sammies-3-5-fl-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
73528,Alden’s Organic Vanilla Dark Chocolate Bars,3 x 3 fl oz,Frozen,per item,2,/images/73528.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ce07d98d-82a3-4d0b-bd41-802dd570cb53.png",6.79,7.99,true,instacart,https://www.instacart.com/products/73528-alden-s-organic-ice-cream-bar-organic-vanilla-dark-chocolate-3-0-fl-oz?retailerSlug=pcc-community-markets,8.29,,false,instacart,https://www.instacart.com/products/73528-alden-s-organic-ice-cream-bar-organic-vanilla-dark-chocolate-3-0-fl-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
29196306,Alexandre Family Farm A2/A2 Organic 100% Grass-fed Whole Probiotic Kefir,28 fl oz,Dairy & Eggs,per item,2,/images/29196306.webp,"https://www.instacart.com/image-server/591x591/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_f1659261-0c87-42fc-b9d5-82f4e2e1dceb.png",8.79,,false,instacart,https://www.instacart.com/products/29196306-alexandre-family-farm-organic-whole-milk-kefir-28-fl-oz?retailerSlug=pcc-community-markets,9.49,,false,instacart,https://www.instacart.com/products/29196306-alexandre-family-farm-organic-whole-milk-kefir-28-fl-oz?retailerSlug=metropolitan-market,,,,,,,,,,,,,,,
102089,Alexia Crispy Seasoned Potato Puffs,28 oz,Frozen,per item,2,/images/102089.webp,"https://www.instacart.com/image-server/771x771/filters:fill(FFFFFF,true):format(webp):quality(70)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9d21a045-5c1c-4a97-96d1-b0d5a7b6e89d.png",,,,,,,,,,,6.99,7.49,true,safeway.com,https://www.safeway.com/shop/product-details.960088754.html,6.99,,false,qfc.com,https://www.qfc.com/p/alexia-crispy-seasoned-potato-puffs-frozen-potatoes/0083418300699?fulfillment=PICKUP,,,,,
